Timestamp,System_Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Command
17103.316489541,1689477039,1368368.0,-1222200.0,1182299.0,524849.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.332795,1689477039,1370331.0,-1220664.0,1186286.0,526898.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.348839625,1689477039,1358439.0,-1219296.0,1182396.0,526206.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.380414375,1689477039,1348462.0,-1219057.0,1179988.0,524870.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.43804525,1689477039,1370813.0,-1220950.0,1186821.0,527563.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.446305375,1689477039,1361268.0,-1221772.0,1180531.0,523686.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.44722025,1689477039,1339338.0,-1219601.0,1173767.0,521261.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.45253825,1689477039,1345050.0,-1218453.0,1178789.0,524499.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.452817333,1689477039,1369239.0,-1219294.0,1187368.0,528606.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.4681235,1689477039,1366008.0,-1220340.0,1183526.0,525793.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.4684925,1689477039,1342185.0,-1219492.0,1174664.0,521619.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.531787958,1689477039,1341679.0,-1218214.0,1177171.0,523659.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.579988375,1689477039,1365854.0,-1219287.0,1186227.0,528012.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.609635625,1689477039,1368609.0,-1221293.0,1184171.0,525794.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.624442916,1689477039,1344899.0,-1220374.0,1174816.0,521245.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.656907833,1689477039,1338318.0,-1218469.0,1175051.0,522274.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.672957583,1689477039,1361114.0,-1218764.0,1184534.0,527028.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.721249541,1689477039,1370406.0,-1221056.0,1184974.0,526176.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.785223333,1689477039,1343051.0,-1219697.0,1175284.0,522071.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.785679541,1689477039,1367796.0,-1218346.0,1187902.0,529234.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.817342,1689477039,1355846.0,-1220066.0,1182052.0,525163.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.928408041,1689477040,1371250.0,-1221476.0,1186016.0,526542.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.936443,1689477040,1341498.0,-1217815.0,1176060.0,523315.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.936966083,1689477040,1336996.0,-1218681.0,1174079.0,521840.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.951621416,1689477040,1342115.0,-1221397.0,1175347.0,521558.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.951999166,1689477040,1339624.0,-1220094.0,1177078.0,523246.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.984075583,1689477040,1363619.0,-1220876.0,1186315.0,527876.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17103.99990275,1689477040,1368631.0,-1222248.0,1185273.0,526708.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.016141458,1689477040,1345969.0,-1220848.0,1176728.0,522838.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.047917833,1689477040,1338201.0,-1218917.0,1176963.0,523816.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.070048375,1689477040,1360636.0,-1218622.0,1186793.0,528991.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.070418875,1689477040,1371776.0,-1220645.0,1188426.0,528743.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.078388375,1689477040,1350526.0,-1220182.0,1179058.0,523993.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.07877575,1689477040,1337833.0,-1218199.0,1176802.0,523848.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.094131708,1689477040,1356829.0,-1218185.0,1185444.0,528297.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.094573208,1689477040,1373074.0,-1220425.0,1189271.0,529185.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.1102955,1689477040,1354843.0,-1221347.0,1180192.0,524028.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.139485916,1689477040,1336823.0,-1219875.0,1175113.0,522389.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.155342333,1689477040,1351371.0,-1219160.0,1182826.0,526840.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.155734416,1689477040,1371860.0,-1221254.0,1188647.0,528911.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.180127958,1689477040,1358849.0,-1222114.0,1181172.0,524489.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.194230458,1689477040,1338043.0,-1220207.0,1175006.0,522205.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.19448175,1689477040,1347188.0,-1219189.0,1181154.0,525752.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.238931958,1689477040,1370386.0,-1220480.0,1188906.0,529119.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.25463275,1689477040,1363269.0,-1221693.0,1183558.0,525503.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.255097125,1689477040,1340273.0,-1220231.0,1175608.0,522058.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.269968541,1689477040,1343141.0,-1219009.0,1179491.0,524649.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.28504425,1689477040,1367274.0,-1220082.0,1188276.0,528712.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.285356541,1689477040,1366576.0,-1221931.0,1185046.0,525991.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.427185416,1689477040,1342631.0,-1221112.0,1175798.0,521624.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.4422995,1689477040,1339458.0,-1219539.0,1177454.0,523333.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.507264,1689477040,1349942.0,-1218388.0,1182739.0,526668.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.538169125,1689477040,1348801.0,-1217567.0,1182447.0,527340.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.552762791,1689477040,1371487.0,-1219292.0,1189768.0,530378.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.561263541,1689477040,1363192.0,-1220077.0,1184091.0,526854.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.577036791,1689477040,1340536.0,-1219047.0,1176316.0,523411.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.577418333,1689477040,1344571.0,-1217692.0,1180744.0,526384.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.582766875,1689477040,1369061.0,-1218580.0,1189872.0,530656.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.582972041,1689477040,1367256.0,-1220166.0,1186288.0,527914.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.598987583,1689477040,1343284.0,-1219523.0,1177139.0,523478.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.7120585,1689477040,1341339.0,-1218216.0,1179080.0,525199.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.723445375,1689477040,1365694.0,-1218964.0,1188324.0,529757.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.738122333,1689477040,1370526.0,-1220459.0,1187124.0,528493.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.738854875,1689477040,1347339.0,-1219546.0,1177871.0,524231.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.753723458,1689477040,1368671.0,-1221031.0,1186079.0,528107.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.754489541,1689477040,1361528.0,-1217893.0,1187066.0,529766.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.769923375,1689477040,1366231.0,-1219804.0,1185427.0,528290.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.770160125,1689477040,1342448.0,-1218167.0,1179103.0,525903.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.786010708,1689477040,1337307.0,-1218589.0,1176070.0,523590.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.786212125,1689477040,1346778.0,-1216409.0,1181830.0,527804.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.81778925,1689477040,1373462.0,-1219479.0,1189606.0,529971.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.834303708,1689477040,1362159.0,-1218554.0,1183708.0,527525.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.866348291,1689477040,1338321.0,-1217832.0,1176630.0,523896.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.914932708,1689477041,1372819.0,-1219748.0,1188600.0,529182.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.930809666,1689477041,1350348.0,-1216000.0,1183415.0,528400.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.973515458,1689477041,1358812.0,-1220937.0,1181944.0,525351.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17104.989582208,1689477041,1338959.0,-1218684.0,1175328.0,522709.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.053994333,1689477041,1356473.0,-1219323.0,1181209.0,525650.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.070044833,1689477041,1353627.0,-1217741.0,1183981.0,528328.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.113788291,1689477041,1370541.0,-1220202.0,1187461.0,528333.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.129060208,1689477041,1356300.0,-1220359.0,1180854.0,524953.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.16111175,1689477041,1351761.0,-1220194.0,1179261.0,524741.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.1771605,1689477041,1359151.0,-1217847.0,1186447.0,529514.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.193646,1689477041,1370353.0,-1218576.0,1189087.0,530131.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.225815291,1689477041,1356045.0,-1217160.0,1186293.0,530343.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.296384875,1689477041,1357573.0,-1217986.0,1185491.0,529211.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.31176925,1689477041,1372091.0,-1218430.0,1190636.0,531721.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.312152583,1689477041,1350758.0,-1219233.0,1180139.0,526261.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.344076666,1689477041,1348427.0,-1219347.0,1178108.0,524747.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.370433916,1689477041,1338076.0,-1217603.0,1176756.0,524776.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.385538375,1689477041,1370333.0,-1221346.0,1187128.0,528530.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.385919291,1689477041,1345334.0,-1215716.0,1182426.0,529153.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.40118825,1689477041,1373206.0,-1219224.0,1190155.0,530764.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.401371791,1689477041,1336844.0,-1220319.0,1173556.0,521984.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.433411833,1689477041,1337164.0,-1217722.0,1176764.0,524685.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.546355583,1689477041,1352873.0,-1219284.0,1180768.0,526533.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.569436083,1689477041,1361001.0,-1219647.0,1183974.0,527668.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.569798041,1689477041,1350672.0,-1219266.0,1180027.0,526118.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.576843666,1689477041,1362346.0,-1217643.0,1188333.0,531389.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.577218333,1689477041,1373799.0,-1218048.0,1191672.0,532702.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.587423666,1689477041,1338660.0,-1217321.0,1177506.0,525733.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.587599291,1689477041,1347454.0,-1218035.0,1179756.0,526489.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.603126291,1689477041,1366904.0,-1217227.0,1190305.0,532489.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.618955041,1689477041,1373573.0,-1219288.0,1190514.0,531442.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.695405458,1689477041,1354106.0,-1216655.0,1185491.0,530059.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.710558333,1689477041,1338461.0,-1217491.0,1177372.0,525689.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.749576583,1689477041,1373473.0,-1219463.0,1189935.0,531340.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.749954583,1689477041,1337363.0,-1217524.0,1177222.0,525546.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.765667958,1689477041,1355338.0,-1218409.0,1183235.0,527961.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.829826291,1689477041,1340135.0,-1216494.0,1179230.0,527273.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.942493875,1689477042,1344450.0,-1218674.0,1178030.0,525377.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.942861291,1689477042,1360143.0,-1215960.0,1189414.0,532647.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.957115125,1689477042,1351333.0,-1217357.0,1182023.0,527846.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.972127833,1689477042,1370230.0,-1217709.0,1190979.0,532632.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17105.988601666,1689477042,1353653.0,-1215771.0,1186846.0,531033.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.045138833,1689477042,1365379.0,-1216147.0,1191083.0,532987.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.054139583,1689477042,1357657.0,-1217506.0,1184414.0,528785.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.054547833,1689477042,1348389.0,-1217527.0,1180724.0,527009.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.069989916,1689477042,1359298.0,-1215422.0,1189149.0,532508.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.070354833,1689477042,1369826.0,-1216752.0,1191904.0,533163.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.112616,1689477042,1352707.0,-1217768.0,1182329.0,528024.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.127965083,1689477042,1343956.0,-1215594.0,1182949.0,529144.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.208816333,1689477042,1345816.0,-1216879.0,1180215.0,527147.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.234239708,1689477042,1362848.0,-1216334.0,1190254.0,532883.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.249276875,1689477042,1373319.0,-1217041.0,1192453.0,533526.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.249702916,1689477042,1360863.0,-1219280.0,1185275.0,528886.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.265775708,1689477042,1347321.0,-1215861.0,1184426.0,529566.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.297312125,1689477042,1349064.0,-1217341.0,1181642.0,527777.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.362190291,1689477042,1354729.0,-1216061.0,1187384.0,531646.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.388566708,1689477042,1345858.0,-1216773.0,1181136.0,527754.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.404068375,1689477042,1351154.0,-1214435.0,1186379.0,532204.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.404278541,1689477042,1370918.0,-1216316.0,1193545.0,534429.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.420026541,1689477042,1360484.0,-1215857.0,1186487.0,531316.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.468567,1689477042,1369623.0,-1216067.0,1192566.0,534109.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.484434583,1689477042,1339379.0,-1215021.0,1179994.0,528841.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.516740791,1689477042,1355961.0,-1216576.0,1184542.0,530016.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.58066875,1689477042,1373940.0,-1216829.0,1193273.0,533742.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.613148958,1689477042,1373758.0,-1217027.0,1191592.0,533808.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.693234791,1689477042,1346408.0,-1216374.0,1181304.0,527967.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.773521375,1689477042,1340549.0,-1214491.0,1180758.0,529198.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.789719458,1689477042,1371602.0,-1216996.0,1190276.0,532897.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.795380541,1689477042,1341214.0,-1214162.0,1181183.0,530055.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.795717041,1689477042,1352529.0,-1213092.0,1188355.0,534232.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.803031,1689477042,1374471.0,-1214719.0,1195283.0,537111.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.803459458,1689477042,1364627.0,-1215941.0,1188870.0,533089.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.817879458,1689477042,1342238.0,-1214390.0,1181414.0,530046.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.866316458,1689477042,1347274.0,-1213643.0,1185778.0,532678.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17106.914229375,1689477043,1371197.0,-1215287.0,1193891.0,536074.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.0747465,1689477043,1367791.0,-1217202.0,1189369.0,532681.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.075160458,1689477043,1344103.0,-1215753.0,1180856.0,529079.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.123382125,1689477043,1343239.0,-1214216.0,1183459.0,531328.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.155039166,1689477043,1367164.0,-1215229.0,1192634.0,535718.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.199700916,1689477043,1346110.0,-1213931.0,1185002.0,532422.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.208994208,1689477043,1347330.0,-1216028.0,1181752.0,529533.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.209517875,1689477043,1368434.0,-1215573.0,1190646.0,534700.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.223841083,1689477043,1364606.0,-1213076.0,1192864.0,536618.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.224075416,1689477043,1374958.0,-1214564.0,1194184.0,536481.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.320347958,1689477043,1341044.0,-1214616.0,1181389.0,530693.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.33678325,1689477043,1363480.0,-1216506.0,1188004.0,532658.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.401164875,1689477043,1376385.0,-1215444.0,1195493.0,537248.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.431119375,1689477043,1353141.0,-1214244.0,1188076.0,533691.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.445804458,1689477043,1350909.0,-1213767.0,1184963.0,532796.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.462525541,1689477043,1342811.0,-1212298.0,1184319.0,533351.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.494255583,1689477043,1364904.0,-1213134.0,1193509.0,537699.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.542482916,1689477043,1375536.0,-1215218.0,1194483.0,537151.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.619525583,1689477043,1354078.0,-1215128.0,1184859.0,532210.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.634772958,1689477043,1340422.0,-1213579.0,1182013.0,531592.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.635312416,1689477043,1358729.0,-1213306.0,1190724.0,536097.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.682817833,1689477043,1375417.0,-1214767.0,1195107.0,537520.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.747247166,1689477043,1358003.0,-1215162.0,1186478.0,532635.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.827871,1689477043,1340183.0,-1213639.0,1181583.0,530979.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.891402291,1689477043,1361342.0,-1213224.0,1192060.0,537174.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.908012166,1689477044,1352458.0,-1213852.0,1184933.0,533060.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.939807833,1689477044,1362841.0,-1214849.0,1188421.0,534133.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.972117666,1689477044,1342217.0,-1212888.0,1182198.0,531894.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17107.972414291,1689477044,1341390.0,-1212084.0,1183408.0,533582.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.004402083,1689477044,1374988.0,-1212715.0,1196941.0,539728.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.03635925,1689477044,1368028.0,-1214302.0,1191395.0,536027.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.052414875,1689477044,1376186.0,-1213439.0,1195781.0,539243.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.101048416,1689477044,1370292.0,-1212586.0,1195151.0,538742.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.16512525,1689477044,1342407.0,-1213692.0,1181852.0,531353.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.173913,1689477044,1342646.0,-1211840.0,1184071.0,533881.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.1742635,1689477044,1373912.0,-1215325.0,1193356.0,537044.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.181258208,1689477044,1345776.0,-1213161.0,1182939.0,532120.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.181750083,1689477044,1345851.0,-1213772.0,1182622.0,532026.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.196701416,1689477044,1347583.0,-1213451.0,1183483.0,532968.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.212755,1689477044,1346479.0,-1212181.0,1186376.0,534313.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.261415041,1689477044,1371343.0,-1213332.0,1195105.0,539263.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.356594291,1689477044,1342651.0,-1213977.0,1181851.0,531418.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.36197925,1689477044,1348305.0,-1212059.0,1186566.0,535328.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.36231825,1689477044,1343110.0,-1213674.0,1182224.0,531999.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.3683215,1689477044,1343994.0,-1214447.0,1181936.0,531789.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.368692875,1689477044,1343913.0,-1212401.0,1182489.0,533678.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.3838755,1689477044,1376698.0,-1213641.0,1195873.0,539538.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.431923958,1689477044,1341016.0,-1212149.0,1183244.0,533784.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.463951208,1689477044,1372232.0,-1213533.0,1195030.0,539240.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.464429916,1689477044,1373219.0,-1212675.0,1195699.0,540373.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.496041708,1689477044,1346414.0,-1213689.0,1183272.0,533262.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.505913583,1689477044,1341925.0,-1211251.0,1184324.0,534424.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.507036958,1689477044,1341596.0,-1212023.0,1182581.0,533574.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.51157925,1689477044,1342589.0,-1212455.0,1182677.0,532961.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.51191775,1689477044,1371755.0,-1212516.0,1195884.0,540538.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.519062958,1689477044,1375166.0,-1212829.0,1196579.0,540604.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.520122375,1689477044,1369855.0,-1213826.0,1191914.0,537461.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.527149416,1689477044,1340406.0,-1211866.0,1182311.0,533709.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.527496166,1689477044,1375609.0,-1214073.0,1195180.0,539272.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.542594583,1689477044,1349233.0,-1211678.0,1187213.0,536179.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.558603708,1689477044,1348219.0,-1212210.0,1185939.0,534496.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.573252875,1689477044,1363024.0,-1213881.0,1188047.0,534869.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.588132166,1689477044,1375010.0,-1214763.0,1194583.0,538831.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
17108.588581875,1689477044,1342238.0,-1211719.0,1184129.0,534714.0,-8388608.0,-8388608.0,-8388608.0,-8388608.0,0
